Priority Rank,Name,Profession,Approximate Age,Date Added to Alivewatch,Change Since Last Year
497,Raj Reddy,Computer Scientist,89,2024-01-03,▲66
498,Michael Learned,Actor,87,2024-01-03,▲66
499,Pete Wilson,Politician,93,2024-01-03,▲66
500,Carol Kaye,Guitar,91,2024-01-03,▲67
501,Roy Romer,Politician,98,2024-01-03,▲67
502,Thomas R. Pickering,Diplomat,95,2024-01-03,▲67
503,Stephen Frears,Actor,85,2026-01-01,🆕
504,Miriam Margolyes,Actor,85,2026-01-01,🆕
505,Margaret Drabble,Novelist,87,2024-01-03,▲65
506,Harold E. Varmus,Virologist,87,2024-01-03,▲65
507,Stacy Keach,Actor,85,2026-01-01,🆕
508,James Burton,Guitar,87,2024-01-03,▲64
509,Barry Mazur,Mathematician,89,2024-01-03,▲64
510,Barbara Liskov,Computer Scientist,87,2024-01-03,▲64
511,Ray Hyman,Psychologist,98,2024-01-03,▲65
512,Irma P. Hall,Actor,91,2024-01-03,▲65
513,Maxine Waters,Politician,88,2024-01-03,▲65
514,Charles Lloyd (jazz musician),Composer,88,2024-01-03,▲65
515,George Clinton (musician),Singer,85,2026-01-01,🆕
516,Dean Tavoularis,Scenographer,94,2024-01-03,▲64
517,Pete Best,Drummer,85,2026-01-01,🆕
518,Burton Malkiel,Economist,94,2024-01-03,▲63
519,Stanley Fish,Philosopher,88,2024-01-03,▲64
520,A. J. Foyt,Driver,91,2024-01-03,▲64
521,Carver Mead,Computer Scientist,92,2024-01-03,▲64
522,Peter Cook (architect),Lecturer,90,2024-01-03,▲64
523,Morton Subotnick,Composer,93,2024-01-03,▲64
524,Peter Coyote,Actor,85,2026-01-01,🆕
525,Sam Nunn,Politician,88,2024-01-03,▲64
526,Edward Feigenbaum,Computer Scientist,90,2024-01-03,▲64
527,John Scott (composer),Bandleader,96,2024-01-03,▲64
528,Annette Crosbie,Actor,92,2024-01-03,▲64
529,Barney Frank,Politician,86,2025-01-03,▲64
530,Audrey Dalton,Actor,92,2024-01-03,▲64
531,Robin Cook (American novelist),Writer,86,2025-01-03,▲64
532,Martha Stewart,Presenter,85,2026-01-01,🆕
533,Joe Torre,Baseball,86,2025-01-03,▲64
534,Bob Packwood,Politician,94,2024-01-03,▲64
535,Adam Maida,Cardinal,96,2024-01-03,▲64
536,Caryl Churchill,Screenwriter,88,2024-01-03,▲64
537,Jacques VallÃ©e,Astronomer,87,2024-01-03,▲64
538,Leonard Susskind,Physicist,86,2025-01-03,▲64
539,James Stafford,Priest,94,2024-01-03,▲64
540,Elliott H. Lieb,Mathematician,94,2024-01-03,▲64
541,Monty Roberts,Horse Trainer,91,2024-01-03,▲64
542,Thelma Schoonmaker,Film,86,2025-01-03,▲64
543,John O'Keefe (neuroscientist),Neurologist,87,2024-01-03,▲64
544,Brian Josephson,Physicist,86,2025-01-03,▲64
545,Eleanor Holmes Norton,Politician,89,2024-01-03,▲64
546,Chubby Checker,Singer,85,2026-01-01,🆕
547,Billy Mills,Track And Field,88,2024-01-03,▲65
548,Tom Harkin,Politician,87,2024-01-03,▲65
549,Elinor Donahue,Actor,89,2024-01-03,▲65
550,Buffy Sainte-Marie,Actor,85,2026-01-01,🆕
551,David Jason,Actor,86,2025-01-03,▲64
552,Barry Mann,Singer,87,2024-01-03,▲64
553,William Cohen,Politician,86,2025-01-03,▲64
554,Willie Brown (politician),Politician,92,2024-01-03,▲64
555,Nicholas Wolterstorff,Philosopher,94,2024-01-03,▲64
556,David Steel,Politician,88,2024-01-03,▲64
557,Peter S. Beagle,Writer,87,2024-01-03,▲64
558,Alan Kay,Computer Scientist,86,2025-01-03,▲64
559,Paul Theroux,Writer,85,2026-01-01,🆕
560,Barry Barish,Physicist,90,2024-01-03,▲63
561,Stewart Brand,Essayist,88,2024-01-03,▲66
562,Elliot Aronson,Psychologist,94,2024-01-03,▲66
563,Louise Lasser,Actor,87,2024-01-03,▲66
564,Michael Moriarty,Actor,85,2026-01-01,🆕
565,Carla Anderson Hills,Politician,92,2024-01-03,▲65
566,Anne Tyler,Writer,85,2026-01-01,🆕
567,Jan Harold Brunvand,Anthropologist,93,2024-01-03,▲64
568,Carl Yastrzemski,Baseball,87,2024-01-03,▲64
569,Wilbur Ross,Financier,89,2024-01-03,▲64
570,Mavis Staples,Singer,87,2024-01-03,▲64
571,Pat Priest (actress),Actor,90,2024-01-03,▲64
572,Allen Jones (artist),Painter,89,2024-01-03,▲64
573,Cliff Hagan,Basket,95,2024-01-03,▲64
574,Gerald R. Molen,Actor,91,2024-01-03,▲64
575,Henry B. Eyring,Education,93,2024-01-03,▲64
576,Robert Crippen,Astronaut,89,2024-01-03,▲64
577,Lainie Kazan,Actor,86,2025-01-03,▲64
578,Joel-Peter Witkin,Photographer,87,2024-01-03,▲64
579,Ishmael Reed,Poet,88,2024-01-03,▲64
580,David Gross,Physicist,85,2026-01-01,🆕
581,Sarah Miles,Actor,85,2026-01-01,🆕
582,Leslie Parrish,Actor,91,2024-01-03,▲62
583,Jerry Lucas,Basket,86,2025-01-03,▲62
584,Hubie Brown,Basket,93,2024-01-03,▲62
585,Reri Grist,Music,94,2024-01-03,▲62
586,Bruce Nauman,Sculptor,85,2026-01-01,🆕
587,Bob James (musician),Keyboardist,87,2024-01-03,▲61
588,Roger Mahony,Cardinal,90,2024-01-03,▲61
589,Patrick Wayne,Actor,87,2024-01-03,▲61
590,Sonny Jurgensen,Football,92,2024-01-03,▲61
591,Stephen Cook,Computer Scientist,87,2024-01-03,▲61
592,George Lakoff,Linguist,85,2026-01-01,🆕
593,T. Colin Campbell,Biochemist,92,2024-01-03,▲60
594,Robert Caro,Author,91,2024-01-03,▲60
595,Geoff Hurst,Football,85,2026-01-01,🆕
596,Leland H. Hartwell,Geneticist,87,2024-01-03,▲59
597,Mike Love,Singer,85,2026-01-01,🆕
598,David Allan Coe,Singer,87,2024-01-03,▲58
599,Peter Duesberg,Virologist,90,2024-01-03,▲58
600,Roy Thomas,Artist,86,2025-01-03,▲58
601,Agnes Denes,Artist,95,2024-01-03,▲58
602,Harry B. Gray,Chemist,91,2024-01-03,▲58
603,Dan Hedaya,Actor,86,2025-01-03,▲58
604,Manfred Mann (musician),Music,86,2025-01-03,▲58
605,Thomas Kailath,Computer Scientist,91,2024-01-03,▲58
606,Jack Hill,Film,93,2024-01-03,▲58
607,Roy Thinnes,Actor,88,2024-01-03,▲58
608,William Nordhaus,Economist,85,2026-01-01,🆕
609,Peter Diamond,Economist,86,2025-01-03,▲57
610,Jorma Kaukonen,Guitar,86,2025-01-03,▲57
611,Michael Aspel,Television,93,2024-01-03,▲58
612,Dale Chihuly,Sculptor,85,2026-01-01,🆕
613,G. Edward Griffin,Author,95,2024-01-03,▲57
614,George Schaller,Biologist,93,2024-01-03,▲57
615,James Hansen,Physicist,85,2026-01-01,🆕
616,Shirley Collins,Singer,91,2024-01-03,▲57
617,Magdi Yacoub,Surgeon,91,2024-01-03,▲57
618,Charles Cioffi,Actor,91,2024-01-03,▲57
619,Nancy Kassebaum,Politician,94,2024-01-03,▲57
620,Harvey Mansfield,Political Scientist,94,2024-01-03,▲57
621,Al D'Amato,Politician,89,2024-01-03,▲57
622,Don Black (lyricist),Songwriter,88,2024-01-03,▲57
623,Emma Andijewska,Poet,95,2024-01-03,▲57
624,Robert Colbert,Actor,95,2024-01-03,▲57
625,John McPhee,Writer,95,2024-01-03,▲57
626,Yvon Chouinard,Mountaineer,88,2024-01-03,▲57
627,Darlene Love,Singer,85,2026-01-01,🆕
628,Bill Mazeroski,Baseball,90,2024-01-03,▲56
629,RenÃ©e Richards,Player,92,2024-01-03,▲56
630,Trevor Nunn,Theatre,86,2025-01-03,▲56
631,Donna Mills,Actor,86,2025-01-03,▲56
632,Lawrence Gordon (producer),Film,90,2024-01-03,▲56
633,William Julius Wilson,Sociologist,91,2024-01-03,▲56
634,Mike Ditka,Football,87,2024-01-03,▲56
635,John Negroponte,Politician,87,2024-01-03,▲56
636,George M. Whitesides,Chemist,87,2024-01-03,▲56
637,Hank Marvin,Guitar,85,2026-01-01,🆕
638,Joseph D. Pistone,Crime,87,2024-01-03,▲55
639,Aaron Neville,Singer,85,2026-01-01,🆕
640,Raymond J. Barry,Actor,87,2024-01-03,▲54
641,Daniel C. Tsui,Physicist,87,2024-01-03,▲54
642,Peter Kreeft,Theologian,89,2024-01-03,▲55
643,Kathryn Beaumont,Actor,88,2024-01-03,▲55
644,Roland Burris,Politician,89,2024-01-03,▲57
645,Frances Fox Piven,Political Scientist,94,2024-01-03,▲57
646,Quentin Skinner,Philosopher,86,2025-01-03,▲57
647,Leslie Lamport,Mathematician,85,2026-01-01,🆕
648,Stu Phillips (composer),Composer,97,2024-01-03,▲56
649,Robert Darnton,Historian,87,2024-01-03,▲56
650,Adrian Lyne,Film,85,2026-01-01,🆕
651,Arthur Scargill,Politician,88,2024-01-03,▲55
652,Peggy Seeger,Singer,91,2024-01-03,▲55
653,Tom Conti,Actor,85,2026-01-01,🆕
654,Susan Flannery,Actor,87,2024-01-03,▲55
655,Robert Foxworth,Actor,85,2026-01-01,🆕
656,Tom Brokaw,Journalist,86,2025-01-03,▲54
657,Natalia Makarova,Ballet,86,2025-01-03,▲54
658,Dallin H. Oaks,Lawyer,94,2024-01-03,▲54
659,Eddie Floyd,Singer,89,2024-01-03,▲55
660,Hyman Bass,Mathematician,94,2024-01-03,▲55
661,Robert Adams (photographer),Photographer,89,2024-01-03,▲55
662,Ralph E. Gomory,Mathematician,97,2024-01-03,▲55
663,Larry Brown (basketball),Basket,86,2025-01-03,▲55
664,Joan Jonas,Choreographer,90,2024-01-03,▲55
665,William Bolcom,Pianist,88,2024-01-03,▲55
666,Terry Kiser,Actor,87,2024-01-03,▲55
667,Bud Selig,Baseball,92,2024-01-03,▲55
668,Jane Wagner,Screenwriter,91,2024-01-03,▲56
669,Hampton Fancher,Actor,88,2024-01-03,▲56
670,Clarence Carter,Singer,90,2024-01-03,▲56
671,Twyla Tharp,Choreographer,85,2026-01-01,🆕
672,Tommy Sands (American singer),Singer,89,2024-01-03,▲55
673,Grace Zabriskie,Actor,85,2026-01-01,🆕
674,John Danforth,Politician,90,2024-01-03,▲54
675,Trent Lott,Politician,85,2026-01-01,🆕
676,Helen Prejean,Monk,87,2024-01-03,▲56
677,Norman Spinrad,Writer,86,2025-01-03,▲56
678,Michael Hudson (economist),Economist,87,2024-01-03,▲56
679,Laura Mulvey,Film,85,2026-01-01,🆕
680,Peter H. Raven,Botanist,90,2024-01-03,▲55
681,Jerry Kramer,Football,90,2024-01-03,▲55
682,James Burrows,Screenwriter,86,2025-01-03,▲55
683,Rich Little,Impressionist,88,2024-01-03,▲55
684,Aldrich Ames,Spy,85,2026-01-01,🆕
685,Roy Harper (singer),Singer,85,2026-01-01,🆕
686,James E. Darnell,Biologist,96,2024-01-03,▲53
687,Daniel J. Travanti,Actor,86,2025-01-03,▲53
688,Mason Williams,Music,88,2024-01-03,▲54
689,Ken Jenkins,Actor,86,2025-01-03,▲54
690,James M. McPherson,Historian,90,2024-01-03,▲54
691,Alan Walker (musicologist),Music,96,2024-01-03,▲55
692,"Richard Layard, Baron Layard",Economist,92,2024-01-03,▲56
693,Rudy Boschwitz,Politician,96,2024-01-03,▲56
694,Bruce Babbitt,Politician,88,2024-01-03,▲56
695,Michael Howard,Politician,85,2026-01-01,🆕
696,Jackie Joseph,Actor,92,2024-01-03,▲55
697,Kevin Brownlow,Film,88,2024-01-03,▲55
698,Robert D. Putnam,Political Scientist,85,2026-01-01,🆕
699,Chip Taylor,Music,86,2025-01-03,▲54
700,Viva (actress),Actor,88,2024-01-03,▲54
701,Peter Atkins,Chemist,86,2025-01-03,▲54
702,David Selby,Actor,85,2026-01-01,🆕
703,Pema ChÃ¶drÃ¶n,Writer,90,2024-01-03,▲53
704,Arthur Laffer,Economist,86,2025-01-03,▲53
705,Larry Peerce,Film,96,2024-01-03,▲54
706,Bruce Alberts,Biochemist,88,2024-01-03,▲54
707,Gregory Benford,Physicist,85,2026-01-01,🆕
708,Seasick Steve,Guitar,85,2026-01-01,🆕
709,Wanda Ventham,Actor,91,2024-01-03,▲52
710,Wendy Craig,Actor,92,2024-01-03,▲52
711,Mariette Hartley,Actor,86,2025-01-03,▲52
712,Talal Asad,Anthropologist,93,2024-01-03,▲53
713,Jim Steranko,Artist,88,2024-01-03,▲53
714,Michael Gazzaniga,Psychologist,87,2024-01-03,▲53
715,Phil Roman,Animator,96,2024-01-03,▲53
716,Louis Ignarro,Biochemist,85,2026-01-01,🆕
717,Matthew Carter,Designer,89,2024-01-03,▲52
718,Bob Dishy,Actor,92,2024-01-03,▲52
719,Jackie DeShannon,Singer,85,2026-01-01,🆕
720,John Neumeier,Choreographer,87,2024-01-03,▲51
721,Roger McGough,Author,89,2024-01-03,▲51
722,Bill Gaither (gospel singer),Singer,90,2024-01-03,▲51
723,David Kaplan (philosopher),Philosopher,93,2024-01-03,▲51
724,Larry Hankin,Actor,86,2025-01-03,▲51
725,Adoor Gopalakrishnan,Film,85,2026-01-01,🆕
726,Brian Auger,Pianist,87,2024-01-03,▲52
727,Claire Tomalin,Author,93,2024-01-03,▲52
728,Fred Alan Wolf,Physicist,92,2024-01-03,▲52
729,James Burke (science historian),Historian,90,2024-01-03,▲52
730,John Hopcroft,Computer Scientist,87,2024-01-03,▲53
731,Austin Pendleton,Playwright,86,2025-01-03,▲53
732,Peter Ueberroth,Polo,89,2024-01-03,▲53
733,Ned Jarrett,Driver,94,2024-01-03,▲53
734,George Will,Journalist,85,2026-01-01,🆕
735,Edward Gibson,Astronaut,90,2024-01-03,▲52
736,Paul Craig Roberts,Economist,87,2024-01-03,▲52
737,Sean S. Cunningham,Film,85,2026-01-01,🆕
738,Julia McKenzie,Actor,85,2026-01-01,🆕
739,Jim McDermott,Politician,90,2024-01-03,▲50
740,Neal Ascherson,Essayist,94,2024-01-03,▲50
741,George Coleman,Music,91,2024-01-03,▲50
742,Ray Stevens,Singer,87,2024-01-03,▲50
743,John Leyton,Actor,91,2024-01-03,▲50
744,Robert Shaye,Film,87,2024-01-03,▲50
745,Porter Goss,Politician,88,2024-01-03,▲50
746,David Crystal,Linguist,85,2026-01-01,🆕
747,Jane Elliott,Activist,93,2024-01-03,▲49
748,Bill Medley,Singer,86,2025-01-03,▲49
749,Samuel Bowles (economist),Economist,90,2024-01-03,▲49
750,Michael Bell (actor),Actor,88,2024-01-03,▲49
751,Frank Serpico,Police,90,2024-01-03,▲49
752,Richard Petty,Nascar,89,2024-01-03,▲49
753,Hubert Laws,Music,87,2024-01-03,▲49
754,Michael Fairman,Actor,92,2024-01-03,▲49
755,Martin Evans,Geneticist,85,2026-01-01,🆕
756,Joel Meyerowitz,Photographer,88,2024-01-03,▲48
757,David Zinman,Conductor,90,2024-01-03,▲48
758,Nikolai Tolstoy,Writer,91,2024-01-03,▲48
759,David Seltzer,Film,86,2025-01-03,▲48
760,Juliet Mills,Actor,85,2026-01-01,🆕
761,Tony Bill,Actor,86,2025-01-03,▲47
762,Max Baucus,Politician,85,2026-01-01,🆕
763,Mary Beth Peil,Singer,86,2025-01-03,▲46
764,Boris Vallejo,Painter,85,2026-01-01,🆕
765,Margaret Hamilton (scientist),Computer Scientist,90,2024-01-03,▲45
766,Rita R. Colwell,Research,92,2024-01-03,▲46
767,Peter Lupus,Actor,94,2024-01-03,▲46
768,Anita Gillette,Actor,90,2024-01-03,▲46
769,Robin Morgan,Poet,85,2026-01-01,🆕
770,Patrick Godfrey,Actor,93,2024-01-03,▲46
771,John Guare,Playwright,88,2024-01-03,▲46
772,Fran Tarkenton,Football,86,2025-01-03,▲47
773,Lynne Cheney,Novelist,85,2026-01-01,🆕
774,Joseph Hooton Taylor Jr.,Astronomer,85,2026-01-01,🆕
775,Judith Viorst,Writer,95,2024-01-03,▲46
776,Joseph L. Goldstein,Geneticist,86,2025-01-03,▲46
777,Kenneth Copeland,Actor,90,2024-01-03,▲46
778,John Dean,Attorney,88,2024-01-03,▲47
779,Nanette Newman,Actor,92,2024-01-03,▲48
780,Christian Wolff (composer),Composer,92,2024-01-03,▲48
781,Irma Thomas,Music,85,2026-01-01,🆕
782,Melvyn Bragg,Screenwriter,87,2024-01-03,▲47
783,Jim Clyburn,Politician,86,2025-01-03,▲47
784,Carol Heiss,Skater,86,2025-01-03,▲47
785,Carl Gottlieb,Screenwriter,88,2024-01-03,▲47
786,P. J. Proby,Singer,88,2024-01-03,▲48
787,Joachim Frank,Chemist,86,2025-01-03,▲48
788,Karl Barry Sharpless,Chemist,85,2026-01-01,🆕
789,Chris Farlowe,Singer,86,2025-01-03,▲47
790,Herbert Boyer,Research,90,2024-01-03,▲47
791,Ruzena Bajcsy,Computer Scientist,93,2024-01-03,▲48
792,Sara Dylan,Actor,87,2024-01-03,▲48
793,Jane Yolen,Writer,87,2024-01-03,▲49
794,Vikki Carr,Singer,85,2026-01-01,🆕
795,Jo Anne Worley,Actor,89,2024-01-03,▲48
796,Lou Antonio,Actor,92,2024-01-03,▲48
797,James Gill (artist),Painter,92,2024-01-03,▲48
798,Dana Ivey,Actor,85,2026-01-01,🆕
799,Leon Russom,Actor,85,2026-01-01,🆕
800,Walter Block,Economist,85,2026-01-01,🆕
801,Joseph P. Kerwin,Physician,94,2024-01-03,▲46
802,Matt Clark (actor),Actor,90,2024-01-03,▲46
803,Lynn Carlin,Actor,88,2024-01-03,▲46
804,Walter Alvarez,Geologist,86,2025-01-03,▲46
805,Charlotte Stewart,Actor,85,2026-01-01,🆕
806,Paul Bremer,Diplomat,85,2026-01-01,🆕
807,Leon O. Chua,Academic,90,2024-01-03,▲44
808,Max Baer Jr.,Actor,89,2024-01-03,▲45
809,Jac Holzman,Entrepreneur,95,2024-01-03,▲45
810,Theodore Zeldin,Historian,93,2024-01-03,▲45
811,Kenneth J. Gergen,Psychologist,91,2024-01-03,▲45
812,Billy Collins,Poet,85,2026-01-01,🆕
813,Charo,Singer,85,2026-01-01,🆕
814,Dick Armey,Politician,86,2025-01-03,▲43
815,Richard Rhodes,Historian,89,2024-01-03,▲43
816,Oliver Ford Davies,Actor,87,2024-01-03,▲43
817,Stanley Norman Cohen,Geneticist,91,2024-01-03,▲43
818,David Gates,Guitar,86,2025-01-03,▲43
819,Joseph P. Allen,Astronaut,89,2024-01-03,▲43
820,Joan Blackman,Actor,88,2024-01-03,▲43
821,Dee Palmer,Music,89,2024-01-03,▲43
822,Madeleine Kunin,Politician,93,2024-01-03,▲44
823,Rosey Grier,Actor,94,2024-01-03,▲44
824,Dakin Matthews,Playwright,86,2025-01-03,▲44
825,Carole Pateman,Political Scientist,86,2025-01-03,▲44
826,Robert Keohane,Political Scientist,85,2026-01-01,🆕
827,Douglas McIlroy,Engineer,94,2024-01-03,▲43
828,Jon Cypher,Actor,94,2024-01-03,▲43
829,Ron Atkinson,Football,87,2024-01-03,▲43
830,Bradley Efron,Bioinformatician,88,2024-01-03,▲43
831,William G. Dever,Anthropologist,93,2024-01-03,▲43
832,Donna Shalala,Politician,85,2026-01-01,🆕
833,Stuart Kauffman,Biologist,87,2024-01-03,▲42
834,Godfrey Reggio,Film,86,2025-01-03,▲42
835,Raymond Berry,Football,93,2024-01-03,▲42
836,Anthony Lake,Political Scientist,87,2024-01-03,▲42
837,Laurence Luckinbill,Film,92,2024-01-03,▲42
838,Candi Staton,Singer,86,2025-01-03,▲42
839,Lucy R. Lippard,Writer,89,2024-01-03,▲42
840,John Grinder,Linguist,86,2025-01-03,▲42
841,Martine Beswick,Actor,85,2026-01-01,🆕
842,G. E. R. Lloyd,Historian,93,2024-01-03,▲41
843,Richard Harrison (actor),Actor,90,2024-01-03,▲41
844,Peter Max,Artist,89,2024-01-03,▲41
845,Michael Deeley,Film,94,2024-01-03,▲41
846,Billy Cox,Music,85,2026-01-01,🆕
847,William Bell (singer),Singer,87,2024-01-03,▲40
848,Ralph Towner,Guitar,86,2025-01-03,▲40
849,Stanley Hauerwas,Ethicist,86,2025-01-03,▲40
850,Gordon S. Wood,Historian,93,2024-01-03,▲40
851,Michael Lindsay-Hogg,Film,86,2025-01-03,▲40
852,Joan Wallach Scott,Historian,85,2026-01-01,🆕
853,Grace Napolitano,Politician,90,2024-01-03,▲40
854,"Robert Skidelsky, Baron Skidelsky",Historian,87,2024-01-03,▲40
855,Buck Taylor,Actor,88,2024-01-03,▲41
856,Bill Anderson (singer),Singer,89,2024-01-03,▲41
857,Gary Raymond,Actor,91,2024-01-03,▲41
858,Jeff Barry,Singer,88,2024-01-03,▲41
859,John Hagee,Pastor,86,2025-01-03,▲42
860,Bernard Purdie,Music,85,2026-01-01,🆕
861,Martha Reeves,Singer,85,2026-01-01,🆕
862,Wendy Doniger,Indologist,86,2025-01-03,▲40
863,Arthur Butz,Professor,93,2024-01-03,▲40
864,Phillip Griffiths,Mathematician,88,2024-01-03,▲40
865,John E. Walker,Biologist,85,2026-01-01,🆕
866,Steve Swallow,Composer,86,2025-01-03,▲39
867,Robert Pinsky,Poet,86,2025-01-03,▲39
868,Robert McKee,Writer,85,2026-01-01,🆕
869,Michael Schultz,Film,88,2024-01-03,▲38
870,Robert Winston,Professor,86,2025-01-03,▲38
871,Dick Clement,Film,89,2024-01-03,▲38
872,Claudette Colvin,Civil Rights,87,2024-01-03,▲38
873,Bob Schieffer,Television,89,2024-01-03,▲38
874,Tommy Thompson,Politician,85,2026-01-01,🆕
875,John H. Sununu,Politician,87,2024-01-03,▲37
876,John Castle,Actor,86,2025-01-03,▲37
877,Houston Person,Music,92,2024-01-03,▲37
878,Maxine Hong Kingston,Author,86,2025-01-03,▲37
879,Efraim Halevy,Diplomat,92,2024-01-03,▲37
880,Iris Johansen,Novelist,88,2024-01-03,▲37
881,Richard Perle,Politician,85,2026-01-01,🆕
882,Anjanette Comer,Actor,87,2024-01-03,▲37
883,Neil Abercrombie,Politician,88,2024-01-03,▲37
884,Ann Jones (tennis),Player,88,2024-01-03,▲37
885,George Ritzer,Sociologist,86,2025-01-03,▲37
886,Mary Jo Catlett,Actor,88,2024-01-03,▲37
887,Zohra Lampert,Actor,89,2024-01-03,▲37
888,R. James Woolsey Jr.,Lawyer,85,2026-01-01,🆕
889,Michael Stuart Brown,Geneticist,85,2026-01-01,🆕
890,Robert Eisenman,Anthropologist,89,2024-01-03,▲35
891,Joanne Greenberg,Novelist,94,2024-01-03,▲35
892,Randall Collins,Sociologist,85,2026-01-01,🆕
893,Luis Valdez,Film,86,2025-01-03,▲34
894,Ted Strickland,Politician,85,2026-01-01,🆕
895,Donald Wuerl,Priest,86,2025-01-03,▲34
896,Chris Menges,Film,86,2025-01-03,▲34
897,Wavy Gravy,Comedian,90,2024-01-03,▲34
898,Mike Honda,Politician,85,2026-01-01,🆕
899,Hal Rogers,Politician,89,2024-01-03,▲33
900,Don Nelson,Basket,86,2025-01-03,▲33
901,Michael Berry (physicist),Physicist,85,2026-01-01,🆕
902,Joel Fabiani,Actor,90,2024-01-03,▲33
903,Stephen Kovacevich,Pianist,86,2025-01-03,▲33
904,Gene Kranz,Engineer,93,2024-01-03,▲33
905,Geoffrey Horne,Actor,93,2024-01-03,▲33
906,Reggie Workman,Music,89,2024-01-03,▲33
907,Tak Fujimoto,Cinema,87,2024-01-03,▲33
908,"Norman Fowler, Baron Fowler",Politician,88,2024-01-03,▲33
909,Lois Capps,Politician,88,2024-01-03,▲33
910,Gary Conway,Actor,90,2024-01-03,▲33
911,Connie Smith,Singer,85,2026-01-01,🆕
912,Jonathan Tunick,Composer,88,2024-01-03,▲32
913,Richard E. Stearns,Computer Scientist,90,2024-01-03,▲32
914,Paul Stookey,Music,89,2024-01-03,▲32
915,Ellen Geer,Film,85,2026-01-01,🆕
916,Satsvarupa dasa Goswami,Poet,87,2024-01-03,▲31
917,Barry Primus,Screenwriter,88,2024-01-03,▲31
918,Robert Pine,Actor,85,2026-01-01,🆕
919,Svetlana Alpers,Art Historian,90,2024-01-03,▲30
920,"Kenneth Baker, Baron Baker of Dorking",Politician,92,2024-01-03,▲30
921,Robert Alter,Scholar,91,2024-01-03,▲30
922,Robert Thurman,Writer,85,2026-01-01,🆕
923,Ben Nelson,Politician,85,2026-01-01,🆕
924,James Petras,Sociologist,89,2024-01-03,▲28
925,Steve Kuhn,Pianist,88,2024-01-03,▲28
926,Cecil McBee,Music,91,2024-01-03,▲28
927,Kevin Connor (director),Film,89,2024-01-03,▲28
928,Arlie Russell Hochschild,Sociologist,86,2025-01-03,▲29
929,Dick Gephardt,Politician,85,2026-01-01,🆕
930,Tom Osborne,Football,89,2024-01-03,▲28
931,Mary Peters (athlete),Athletic,87,2024-01-03,▲28
932,Bobby Goldsboro,Singer,85,2026-01-01,🆕
933,Philip Anschutz,Business,87,2024-01-03,▲27
934,John Lewis Gaddis,Historian,85,2026-01-01,🆕
935,John Harvey (author),Writer,88,2024-01-03,▲26
936,Robert Mangold,Painter,89,2024-01-03,▲26
937,Richard Schechner,Theatre,92,2024-01-03,▲26
938,Dennis Sullivan,Mathematician,85,2026-01-01,🆕
939,Charles Wright (poet),Writer,91,2024-01-03,▲25
940,Freddy Cannon,Singer,87,2024-01-03,▲25
941,Bobby Cox,Baseball,85,2026-01-01,🆕
942,Ketty Lester,Actor,92,2024-01-03,▲24
943,Anthony S. Fauci,Immunologist,86,2025-01-03,▲24
944,Gary U.S. Bonds,Singer,87,2024-01-03,▲24
945,Gilbert Shelton,Artist,86,2025-01-03,▲24
946,Martina Arroyo,Singer,90,2024-01-03,▲24
947,Carroll Ballard,Film,89,2024-01-03,▲25
948,Teresa Heinz,Philanthropist,88,2024-01-03,▲25
949,Wayne Embry,Basket,89,2024-01-03,▲25
950,Michael Posner (psychologist),Psychologist,90,2024-01-03,▲25
951,Eva Rubinstein,Photographer,93,2024-01-03,▲25
952,John Harbison,Composer,88,2024-01-03,▲25
953,Dick Richards,Film,90,2024-01-03,▲25
954,Ken Blanchard,Author,87,2024-01-03,▲25
955,Howard Blake,Composer,88,2024-01-03,▲25
956,John Bennett Perry,Actor,85,2026-01-01,🆕
957,Candace Hilligoss,Actor,91,2024-01-03,▲24
958,James Clapper,Officer,85,2026-01-01,🆕
959,Judy Cornwell,Actor,86,2025-01-03,▲23
960,John Schuck,Actor,86,2025-01-03,▲23
961,Lewis Teague,Film,88,2024-01-03,▲23
962,Waris Hussein,Film,88,2024-01-03,▲23
963,Ed Sanders,Music,87,2024-01-03,▲23
964,Gene Chandler,Songwriter,89,2024-01-03,▲23
965,Carole Ann Ford,Actor,86,2025-01-03,▲23
966,John W. Snow,Politician,87,2024-01-03,▲23
967,Robin Knox-Johnston,Explorer,87,2024-01-03,▲23
968,Vija Celmins,Painter,88,2024-01-03,▲23
969,Doug Kershaw,Music,90,2024-01-03,▲23
970,David Puttnam,Film,85,2026-01-01,🆕
971,Karl E. Weick,Psychologist,90,2024-01-03,▲22
972,Julian Barbour,Physicist,89,2024-01-03,▲22
973,Marianna Hill,Actor,85,2026-01-01,🆕
974,Jack Taylor (actor),Actor,90,2024-01-03,▲21
975,Josh McDowell,Christian Apologist,87,2024-01-03,▲22
976,Alan Mullery,Football,85,2026-01-01,🆕
977,Louis Wade Sullivan,Politician,93,2024-01-03,▲21
978,Sal Buscema,Artist,90,2024-01-03,▲21
979,Henry Waxman,Politician,87,2024-01-03,▲21
980,Jeremiah Wright,Pastor,85,2026-01-01,🆕
981,John A. Russo,Screenwriter,87,2024-01-03,▲20
982,Shani Wallis,Singer,93,2024-01-03,▲20
983,Lynda Benglis,Painter,85,2026-01-01,🆕
984,John Poindexter,Officer,90,2024-01-03,▲19
985,Robert S. Kaplan,Economist,86,2025-01-03,▲20
986,Colin Thubron,Writer,87,2024-01-03,▲20
987,Alfred Uhry,Librettist,90,2024-01-03,▲20
